# t,phase,ang_deg,x,y,z,dist_to_ideal_mm,radial_err_ideal_mm,dist_to_fit_mm,radial_err_fit_mm
3.7660,0.8830,317.8800,0.3468,-0.3440,1.3858,123.5323,3.5323,123.1253,0.1488
3.7680,0.8840,318.2400,0.3468,-0.3445,1.3852,123.5298,3.5298,123.1234,0.1507
3.7700,0.8850,318.6000,0.3468,-0.3450,1.3846,123.5280,3.5280,123.1223,0.1518
3.7720,0.8860,318.9600,0.3468,-0.3455,1.3840,123.5251,3.5251,123.1202,0.1539
3.7740,0.8870,319.3200,0.3468,-0.3460,1.3834,123.5218,3.5218,123.1175,0.1566
3.7760,0.8880,319.6800,0.3468,-0.3465,1.3829,123.5182,3.5182,123.1147,0.1594
3.7780,0.8890,320.0400,0.3468,-0.3471,1.3823,123.5147,3.5147,123.1121,0.1620
3.7800,0.8900,320.4000,0.3468,-0.3476,1.3817,123.5118,3.5118,123.1099,0.1642
3.7820,0.8910,320.7600,0.3468,-0.3481,1.3811,123.5097,3.5097,123.1086,0.1655
3.7840,0.8920,321.1200,0.3468,-0.3486,1.3805,123.5067,3.5067,123.1064,0.1677
3.7860,0.8930,321.4800,0.3468,-0.3491,1.3799,123.5031,3.5031,123.1037,0.1704
3.7880,0.8940,321.8400,0.3468,-0.3495,1.3793,123.4995,3.4995,123.1009,0.1732
3.7900,0.8950,322.2000,0.3468,-0.3500,1.3787,123.4960,3.4960,123.0983,0.1758
3.7920,0.8960,322.5600,0.3468,-0.3505,1.3781,123.4931,3.4931,123.0963,0.1778
3.7940,0.8970,322.9200,0.3468,-0.3510,1.3774,123.4911,3.4911,123.0952,0.1789
3.7960,0.8980,323.2800,0.3468,-0.3515,1.3768,123.4882,3.4882,123.0932,0.1809
3.7980,0.8990,323.6400,0.3468,-0.3519,1.3762,123.4848,3.4848,123.0908,0.1833
3.8000,0.9000,324.0000,0.3468,-0.3524,1.3756,123.4814,3.4814,123.0882,0.1859
3.8020,0.9010,324.3600,0.3468,-0.3529,1.3750,123.4781,3.4781,123.0860,0.1881
3.8040,0.9020,324.7200,0.3468,-0.3533,1.3743,123.4755,3.4755,123.0843,0.1898
3.8060,0.9030,325.0800,0.3468,-0.3538,1.3737,123.4737,3.4737,123.0835,0.1906
3.8080,0.9040,325.4400,0.3468,-0.3542,1.3731,123.4711,3.4711,123.0819,0.1922
3.8100,0.9050,325.8000,0.3468,-0.3547,1.3724,123.4681,3.4681,123.0799,0.1942
3.8120,0.9060,326.1600,0.3468,-0.3551,1.3718,123.4649,3.4649,123.0778,0.1963
3.8140,0.9070,326.5200,0.3468,-0.3555,1.3711,123.4621,3.4621,123.0760,0.1981
3.8160,0.9080,326.8800,0.3468,-0.3560,1.3705,123.4598,3.4598,123.0748,0.1993
3.8180,0.9090,327.2400,0.3469,-0.3564,1.3698,123.4565,3.4565,123.0725,0.2016
3.8200,0.9100,327.6000,0.3469,-0.3568,1.3692,123.4525,3.4525,123.0696,0.2045
3.8220,0.9110,327.9600,0.3469,-0.3573,1.3685,123.4482,3.4482,123.0665,0.2077
3.8240,0.9120,328.3200,0.3469,-0.3577,1.3679,123.4440,3.4440,123.0634,0.2107
3.8260,0.9130,328.6800,0.3469,-0.3581,1.3672,123.4401,3.4401,123.0607,0.2134
3.8280,0.9140,329.0400,0.3469,-0.3585,1.3666,123.4370,3.4370,123.0587,0.2154
3.8300,0.9150,329.4000,0.3469,-0.3589,1.3659,123.4329,3.4329,123.0558,0.2183
3.8320,0.9160,329.7600,0.3469,-0.3593,1.3652,123.4283,3.4283,123.0524,0.2217
3.8340,0.9170,330.1200,0.3469,-0.3597,1.3646,123.4235,3.4235,123.0488,0.2253
3.8360,0.9180,330.4800,0.3469,-0.3601,1.3639,123.4189,3.4189,123.0454,0.2287
3.8380,0.9190,330.8400,0.3469,-0.3605,1.3632,123.4147,3.4147,123.0425,0.2316
3.8400,0.9200,331.2000,0.3469,-0.3608,1.3625,123.4113,3.4113,123.0403,0.2338
3.8420,0.9210,331.5600,0.3469,-0.3612,1.3618,123.4071,3.4071,123.0373,0.2368
3.8440,0.9220,331.9200,0.3469,-0.3616,1.3612,123.4024,3.4024,123.0339,0.2402
3.8460,0.9230,332.2800,0.3469,-0.3620,1.3605,123.3975,3.3975,123.0303,0.2438
3.8480,0.9240,332.6400,0.3469,-0.3623,1.3598,123.3929,3.3929,123.0270,0.2471
3.8500,0.9250,333.0000,0.3469,-0.3627,1.3591,123.3887,3.3887,123.0242,0.2499
3.8520,0.9260,333.3600,0.3469,-0.3631,1.3584,123.3854,3.3854,123.0222,0.2519
3.8540,0.9270,333.7200,0.3469,-0.3634,1.3577,123.3813,3.3813,123.0195,0.2546
3.8560,0.9280,334.0800,0.3469,-0.3638,1.3570,123.3768,3.3768,123.0163,0.2578
3.8580,0.9290,334.4400,0.3469,-0.3641,1.3563,123.3721,3.3721,123.0130,0.2611
3.8600,0.9300,334.8000,0.3469,-0.3644,1.3556,123.3677,3.3677,123.0100,0.2641
3.8620,0.9310,335.1600,0.3469,-0.3648,1.3549,123.3639,3.3639,123.0075,0.2666
3.8640,0.9320,335.5200,0.3469,-0.3651,1.3542,123.3609,3.3609,123.0059,0.2682
3.8660,0.9330,335.8800,0.3469,-0.3654,1.3535,123.3571,3.3571,123.0036,0.2705
3.8680,0.9340,336.2400,0.3469,-0.3657,1.3528,123.3529,3.3529,123.0008,0.2733
3.8700,0.9350,336.6000,0.3469,-0.3661,1.3521,123.3486,3.3486,122.9980,0.2761
3.8720,0.9360,336.9600,0.3470,-0.3664,1.3514,123.3446,3.3446,122.9954,0.2787
3.8740,0.9370,337.3200,0.3470,-0.3667,1.3507,123.3411,3.3411,122.9935,0.2806
3.8760,0.9380,337.6800,0.3470,-0.3670,1.3500,123.3385,3.3385,122.9924,0.2817
3.8780,0.9390,338.0400,0.3470,-0.3673,1.3492,123.3351,3.3351,122.9905,0.2836
3.8800,0.9400,338.4000,0.3470,-0.3676,1.3485,123.3314,3.3314,122.9883,0.2859
3.8820,0.9410,338.7600,0.3470,-0.3679,1.3478,123.3275,3.3275,122.9860,0.2882
3.8840,0.9420,339.1200,0.3470,-0.3682,1.3471,123.3240,3.3240,122.9839,0.2902
3.8860,0.9430,339.4800,0.3470,-0.3684,1.3464,123.3210,3.3210,122.9825,0.2916
3.8880,0.9440,339.8400,0.3470,-0.3687,1.3456,123.3170,3.3170,122.9801,0.2940
3.8900,0.9450,340.2000,0.3470,-0.3690,1.3449,123.3123,3.3123,122.9770,0.2971
3.8920,0.9460,340.5600,0.3470,-0.3693,1.3442,123.3075,3.3075,122.9738,0.3003
3.8940,0.9470,340.9200,0.3470,-0.3695,1.3434,123.3026,3.3026,122.9706,0.3035
3.8960,0.9480,341.2800,0.3470,-0.3698,1.3427,123.2982,3.2982,122.9678,0.3063
3.8980,0.9490,341.6400,0.3470,-0.3700,1.3420,123.2945,3.2945,122.9657,0.3084
3.9000,0.9500,342.0000,0.3470,-0.3703,1.3412,123.2899,3.2899,122.9628,0.3114
3.9020,0.9510,342.3600,0.3470,-0.3705,1.3405,123.2847,3.2847,122.9593,0.3148
3.9040,0.9520,342.7200,0.3470,-0.3708,1.3398,123.2794,3.2794,122.9557,0.3184
3.9060,0.9530,343.0800,0.3470,-0.3710,1.3390,123.2743,3.2743,122.9522,0.3219
3.9080,0.9540,343.4400,0.3470,-0.3712,1.3383,123.2696,3.2696,122.9493,0.3249
3.9100,0.9550,343.8000,0.3470,-0.3714,1.3375,123.2657,3.2657,122.9471,0.3270
3.9120,0.9560,344.1600,0.3470,-0.3717,1.3368,123.2610,3.2610,122.9441,0.3300
3.9140,0.9570,344.5200,0.3470,-0.3719,1.3360,123.2558,3.2558,122.9406,0.3335
3.9160,0.9580,344.8800,0.3470,-0.3721,1.3353,123.2505,3.2505,122.9371,0.3370
3.9180,0.9590,345.2400,0.3470,-0.3723,1.3345,123.2454,3.2454,122.9338,0.3404
3.9200,0.9600,345.6000,0.3471,-0.3725,1.3338,123.2408,3.2408,122.9310,0.3431
3.9220,0.9610,345.9600,0.3471,-0.3727,1.3330,123.2370,3.2370,122.9290,0.3451
3.9240,0.9620,346.3200,0.3471,-0.3729,1.3323,123.2325,3.2325,122.9263,0.3478
3.9260,0.9630,346.6800,0.3471,-0.3731,1.3315,123.2275,3.2275,122.9231,0.3510
3.9280,0.9640,347.0400,0.3471,-0.3732,1.3308,123.2225,3.2225,122.9199,0.3542
3.9300,0.9650,347.4000,0.3471,-0.3734,1.3300,123.2177,3.2177,122.9170,0.3571
3.9320,0.9660,347.7600,0.3471,-0.3736,1.3293,123.2135,3.2135,122.9146,0.3595
3.9340,0.9670,348.1200,0.3471,-0.3738,1.3285,123.2101,3.2101,122.9130,0.3611
3.9360,0.9680,348.4800,0.3471,-0.3739,1.3277,123.2059,3.2059,122.9107,0.3634
3.9380,0.9690,348.8400,0.3471,-0.3741,1.3270,123.2013,3.2013,122.9081,0.3660
3.9400,0.9700,349.2000,0.3471,-0.3742,1.3262,123.1967,3.1967,122.9054,0.3688
3.9420,0.9710,349.5600,0.3471,-0.3744,1.3255,123.1924,3.1924,122.9029,0.3712
3.9440,0.9720,349.9200,0.3471,-0.3745,1.3247,123.1886,3.1886,122.9010,0.3731
3.9460,0.9730,350.2800,0.3471,-0.3747,1.3239,123.1838,3.1838,122.8982,0.3759
3.9480,0.9740,350.6400,0.3471,-0.3748,1.3232,123.1785,3.1785,122.8948,0.3793
3.9500,0.9750,351.0000,0.3471,-0.3749,1.3224,123.1729,3.1729,122.8912,0.3829
3.9520,0.9760,351.3600,0.3471,-0.3751,1.3216,123.1674,3.1674,122.8877,0.3864
3.9540,0.9770,351.7200,0.3471,-0.3752,1.3209,123.1623,3.1623,122.8846,0.3895
3.9560,0.9780,352.0800,0.3471,-0.3753,1.3201,123.1579,3.1579,122.8821,0.3920
3.9580,0.9790,352.4400,0.3471,-0.3754,1.3193,123.1526,3.1526,122.8789,0.3952
3.9600,0.9800,352.8000,0.3471,-0.3755,1.3185,123.1469,3.1469,122.8751,0.3990
3.9620,0.9810,353.1600,0.3471,-0.3756,1.3178,123.1410,3.1410,122.8712,0.4029
3.9640,0.9820,353.5200,0.3472,-0.3757,1.3170,123.1352,3.1352,122.8676,0.4066
3.9660,0.9830,353.8800,0.3472,-0.3758,1.3162,123.1300,3.1300,122.8643,0.4098
3.9680,0.9840,354.2400,0.3472,-0.3759,1.3155,123.1255,3.1255,122.8619,0.4122
3.9700,0.9850,354.6000,0.3472,-0.3759,1.3147,123.1202,3.1202,122.8587,0.4154
3.9720,0.9860,354.9600,0.3472,-0.3760,1.3139,123.1145,3.1145,122.8551,0.4190
3.9740,0.9870,355.3200,0.3472,-0.3761,1.3131,123.1088,3.1088,122.8514,0.4227
3.9760,0.9880,355.6800,0.3472,-0.3762,1.3124,123.1032,3.1032,122.8480,0.4262
3.9780,0.9890,356.0400,0.3472,-0.3762,1.3116,123.0982,3.0982,122.8450,0.4291
3.9800,0.9900,356.4000,0.3472,-0.3763,1.3108,123.0940,3.0940,122.8429,0.4312
3.9820,0.9910,356.7600,0.3472,-0.3763,1.3100,123.0891,3.0891,122.8401,0.4340
3.9840,0.9920,357.1200,0.3472,-0.3764,1.3093,123.0837,3.0837,122.8369,0.4372
3.9860,0.9930,357.4800,0.3472,-0.3764,1.3085,123.0784,3.0784,122.8337,0.4404
3.9880,0.9940,357.8400,0.3472,-0.3764,1.3077,123.0733,3.0733,122.8308,0.4433
3.9900,0.9950,358.2000,0.3472,-0.3765,1.3069,123.0687,3.0687,122.8284,0.4457
3.9920,0.9960,358.5600,0.3472,-0.3765,1.3062,123.0650,3.0650,122.8268,0.4473
3.9940,0.9970,358.9200,0.3472,-0.3765,1.3054,123.0606,3.0606,122.8246,0.4495
3.9960,0.9980,359.2800,0.3472,-0.3765,1.3046,123.0558,3.0558,122.8220,0.4521
3.9980,0.9990,359.6400,0.3472,-0.3766,1.3038,123.0510,3.0510,122.8194,0.4547
4.0000,1.0000,360.0000,0.3472,-0.3766,1.3031,123.0465,3.0465,122.8171,0.4570
4.0020,0.0010,0.3600,0.3472,-0.3766,1.3023,123.0426,3.0426,122.8154,0.4587
4.0040,0.0020,0.7200,0.3473,-0.3766,1.3015,123.0395,3.0395,122.8145,0.4596
4.0060,0.0030,1.0800,0.3473,-0.3766,1.3007,123.0357,3.0357,122.8130,0.4611
4.0080,0.0040,1.4400,0.3473,-0.3765,1.3000,123.0316,3.0316,122.8111,0.4630
4.0100,0.0050,1.8000,0.3473,-0.3765,1.2992,123.0275,3.0275,122.8092,0.4649
4.0120,0.0060,2.1600,0.3473,-0.3765,1.2984,123.0236,3.0236,122.8076,0.4665
4.0140,0.0070,2.5200,0.3473,-0.3765,1.2976,123.0204,3.0204,122.8066,0.4675
4.0160,0.0080,2.8800,0.3472,-0.3768,1.2969,123.3214,3.3214,123.1086,0.1655
4.0180,0.0090,3.2400,0.3470,-0.3773,1.2964,123.8870,3.8870,123.6739,0.3998
4.0200,0.0100,3.6000,0.3468,-0.3781,1.2958,124.6805,4.6805,124.4656,1.1915
4.0220,0.0110,3.9600,0.3464,-0.3790,1.2954,125.6677,5.6677,125.4494,2.1753
4.0240,0.0120,4.3200,0.3461,-0.3802,1.2950,126.8176,6.8176,126.5939,3.3198
4.0260,0.0130,4.6800,0.3457,-0.3814,1.2946,128.1016,8.1016,127.8704,4.5963
4.0280,0.0140,5.0400,0.3453,-0.3825,1.2942,129.1880,9.1880,128.9498,5.6757
4.0300,0.0150,5.4000,0.3450,-0.3833,1.2937,130.0969,10.0969,129.8525,6.5784
4.0320,0.0160,5.7600,0.3448,-0.3841,1.2932,130.8464,10.8464,130.5968,7.3227
4.0340,0.0170,6.1200,0.3446,-0.3846,1.2926,131.4533,11.4533,131.1996,7.9255
4.0360,0.0180,6.4800,0.3444,-0.3850,1.2920,131.9327,11.9327,131.6759,8.4018
4.0380,0.0190,6.8400,0.3443,-0.3854,1.2914,132.2983,12.2983,132.0396,8.7655
4.0400,0.0200,7.2000,0.3442,-0.3856,1.2907,132.5610,12.5610,132.3014,9.0273
4.0420,0.0210,7.5600,0.3441,-0.3857,1.2899,132.7324,12.7324,132.4729,9.1988
4.0440,0.0220,7.9200,0.3441,-0.3857,1.2892,132.8230,12.8230,132.5645,9.2904
4.0460,0.0230,8.2800,0.3441,-0.3856,1.2884,132.8423,12.8423,132.5857,9.3116
4.0480,0.0240,8.6400,0.3441,-0.3855,1.2876,132.7992,12.7992,132.5451,9.2710
4.0500,0.0250,9.0000,0.3441,-0.3853,1.2868,132.7016,12.7016,132.4507,9.1766
4.0520,0.0260,9.3600,0.3442,-0.3851,1.2860,132.5550,12.5550,132.3078,9.0336
4.0540,0.0270,9.7200,0.3442,-0.3848,1.2852,132.3660,12.3660,132.1230,8.8489
4.0560,0.0280,10.0800,0.3443,-0.3845,1.2843,132.1408,12.1408,131.9024,8.6283
4.0580,0.0290,10.4400,0.3444,-0.3841,1.2834,131.8848,11.8848,131.6514,8.3773
4.0600,0.0300,10.8000,0.3445,-0.3837,1.2826,131.6031,11.6031,131.3749,8.1008
4.0620,0.0310,11.1600,0.3446,-0.3833,1.2817,131.3003,11.3003,131.0775,7.8033
4.0640,0.0320,11.5200,0.3447,-0.3828,1.2808,130.9787,10.9787,130.7614,7.4873
4.0660,0.0330,11.8800,0.3448,-0.3823,1.2799,130.6422,10.6422,130.4306,7.1565
4.0680,0.0340,12.2400,0.3449,-0.3818,1.2790,130.2942,10.2942,130.0884,6.8142
4.0700,0.0350,12.6000,0.3450,-0.3813,1.2782,129.9380,9.9380,129.7379,6.4637
4.0720,0.0360,12.9600,0.3451,-0.3808,1.2773,129.5762,9.5762,129.3819,6.1078
4.0740,0.0370,13.3200,0.3452,-0.3802,1.2764,129.2098,9.2098,129.0212,5.7471
4.0760,0.0380,13.6800,0.3454,-0.3797,1.2755,128.8412,8.8412,128.6584,5.3842
4.0780,0.0390,14.0400,0.3455,-0.3791,1.2746,128.4725,8.4725,128.2953,5.0212
4.0800,0.0400,14.4000,0.3456,-0.3785,1.2737,128.1057,8.1057,127.9341,4.6600
4.0820,0.0410,14.7600,0.3457,-0.3780,1.2728,127.7424,7.7424,127.5763,4.3022
4.0840,0.0420,15.1200,0.3458,-0.3774,1.2719,127.3842,7.3842,127.2235,3.9494
4.0860,0.0430,15.4800,0.3459,-0.3768,1.2711,127.0308,7.0308,126.8754,3.6013
4.0880,0.0440,15.8400,0.3461,-0.3762,1.2702,126.6835,6.6835,126.5332,3.2591
4.0900,0.0450,16.2000,0.3462,-0.3757,1.2693,126.3434,6.3434,126.1982,2.9241
4.0920,0.0460,16.5600,0.3463,-0.3751,1.2685,126.0116,6.0116,125.8713,2.5972
4.0940,0.0470,16.9200,0.3464,-0.3745,1.2676,125.6889,5.6889,125.5534,2.2793
4.0960,0.0480,17.2800,0.3465,-0.3739,1.2668,125.3761,5.3761,125.2453,1.9712
4.0980,0.0490,17.6400,0.3466,-0.3734,1.2659,125.0722,5.0722,124.9460,1.6719
4.1000,0.0500,18.0000,0.3467,-0.3728,1.2651,124.7779,4.7779,124.6562,1.3821
4.1020,0.0510,18.3600,0.3468,-0.3723,1.2642,124.4938,4.4938,124.3765,1.1023
4.1040,0.0520,18.7200,0.3469,-0.3717,1.2634,124.2203,4.2203,124.1072,0.8331
4.1060,0.0530,19.0800,0.3470,-0.3712,1.2626,123.9578,3.9578,123.8490,0.5748
4.1080,0.0540,19.4400,0.3470,-0.3706,1.2618,123.7068,3.7068,123.6020,0.3279
4.1100,0.0550,19.8000,0.3471,-0.3701,1.2610,123.4658,3.4658,123.3650,0.0909
4.1120,0.0560,20.1600,0.3472,-0.3696,1.2601,123.2352,3.2352,123.1382,0.1359
4.1140,0.0570,20.5200,0.3473,-0.3690,1.2593,123.0152,3.0152,122.9220,0.3521
4.1160,0.0580,20.8800,0.3474,-0.3685,1.2586,122.8060,2.8060,122.7165,0.5576
4.1180,0.0590,21.2400,0.3474,-0.3680,1.2578,122.6078,2.6078,122.5219,0.7522
4.1200,0.0600,21.6000,0.3475,-0.3675,1.2570,122.4206,2.4206,122.3383,0.9358
4.1220,0.0610,21.9600,0.3476,-0.3670,1.2562,122.2431,2.2431,122.1642,1.1099
4.1240,0.0620,22.3200,0.3476,-0.3665,1.2554,122.0751,2.0751,121.9997,1.2744
4.1260,0.0630,22.6800,0.3477,-0.3660,1.2547,121.9170,1.9170,121.8449,1.4292
4.1280,0.0640,23.0400,0.3477,-0.3656,1.2539,121.7687,1.7687,121.6999,1.5742
4.1300,0.0650,23.4000,0.3478,-0.3651,1.2531,121.6302,1.6302,121.5647,1.7094
4.1320,0.0660,23.7600,0.3478,-0.3646,1.2524,121.5001,1.5001,121.4378,1.8363
4.1340,0.0670,24.1200,0.3479,-0.3641,1.2516,121.3783,1.3783,121.3192,1.9549
4.1360,0.0680,24.4800,0.3479,-0.3637,1.2509,121.2650,1.2650,121.2090,2.0651
4.1380,0.0690,24.8400,0.3480,-0.3632,1.2502,121.1601,1.1601,121.1071,2.1670
4.1400,0.0700,25.2000,0.3480,-0.3628,1.2494,121.0637,1.0637,121.0137,2.2604
4.1420,0.0710,25.5600,0.3480,-0.3623,1.2487,120.9757,0.9757,120.9287,2.3454
4.1440,0.0720,25.9200,0.3481,-0.3619,1.2480,120.8945,0.8945,120.8505,2.4236
4.1460,0.0730,26.2800,0.3481,-0.3614,1.2472,120.8202,0.8202,120.7791,2.4950
4.1480,0.0740,26.6400,0.3481,-0.3610,1.2465,120.7528,0.7528,120.7146,2.5595
4.1500,0.0750,27.0000,0.3482,-0.3606,1.2458,120.6923,0.6923,120.6570,2.6171
4.1520,0.0760,27.3600,0.3482,-0.3601,1.2451,120.6387,0.6387,120.6063,2.6679
4.1540,0.0770,27.7200,0.3482,-0.3597,1.2444,120.5919,0.5919,120.5624,2.7118
4.1560,0.0780,28.0800,0.3483,-0.3593,1.2437,120.5505,0.5505,120.5237,2.7504
4.1580,0.0790,28.4400,0.3483,-0.3588,1.2430,120.5144,0.5144,120.4904,2.7837
4.1600,0.0800,28.8000,0.3483,-0.3584,1.2423,120.4836,0.4836,120.4624,2.8117
4.1620,0.0810,29.1600,0.3483,-0.3580,1.2417,120.4583,0.4583,120.4398,2.8343
4.1640,0.0820,29.5200,0.3483,-0.3576,1.2410,120.4383,0.4383,120.4225,2.8516
4.1660,0.0830,29.8800,0.3483,-0.3572,1.2403,120.4237,0.4237,120.4107,2.8634
4.1680,0.0840,30.2400,0.3484,-0.3568,1.2396,120.4130,0.4130,120.4026,2.8715
4.1700,0.0850,30.6000,0.3484,-0.3564,1.2390,120.4061,0.4061,120.3984,2.8757
4.1720,0.0860,30.9600,0.3484,-0.3559,1.2383,120.4033,0.4033,120.3982,2.8759
4.1740,0.0870,31.3200,0.3484,-0.3555,1.2376,120.4044,0.4044,120.4020,2.8721
4.1760,0.0880,31.6800,0.3484,-0.3551,1.2370,120.4096,0.4096,120.4098,2.8643
4.1780,0.0890,32.0400,0.3484,-0.3547,1.2363,120.4188,0.4188,120.4217,2.8524
4.1800,0.0900,32.4000,0.3484,-0.3543,1.2357,120.4306,0.4306,120.4361,2.8380
4.1820,0.0910,32.7600,0.3484,-0.3539,1.2350,120.4451,0.4451,120.4532,2.8209
4.1840,0.0920,33.1200,0.3484,-0.3535,1.2344,120.4623,0.4623,120.4730,2.8011
4.1860,0.0930,33.4800,0.3484,-0.3531,1.2337,120.4824,0.4824,120.4956,2.7785
4.1880,0.0940,33.8400,0.3484,-0.3527,1.2331,120.5054,0.5054,120.5211,2.7530
4.1900,0.0950,34.2000,0.3484,-0.3523,1.2325,120.5313,0.5313,120.5496,2.7245
4.1920,0.0960,34.5600,0.3484,-0.3518,1.2318,120.5587,0.5587,120.5796,2.6945
4.1940,0.0970,34.9200,0.3484,-0.3514,1.2312,120.5878,0.5878,120.6112,2.6629
4.1960,0.0980,35.2800,0.3484,-0.3510,1.2306,120.6186,0.6186,120.6446,2.6295
4.1980,0.0990,35.6400,0.3484,-0.3506,1.2300,120.6514,0.6514,120.6798,2.5943
4.2000,0.1000,36.0000,0.3484,-0.3502,1.2294,120.6860,0.6860,120.7170,2.5571
4.2020,0.1010,36.3600,0.3484,-0.3498,1.2287,120.7213,0.7213,120.7547,2.5194
4.2040,0.1020,36.7200,0.3484,-0.3494,1.2281,120.7574,0.7574,120.7933,2.4808
4.2060,0.1030,37.0800,0.3484,-0.3489,1.2275,120.7944,0.7944,120.8327,2.4414
4.2080,0.1040,37.4400,0.3484,-0.3485,1.2269,120.8324,0.8324,120.8733,2.4008
4.2100,0.1050,37.8000,0.3484,-0.3481,1.2263,120.8717,0.8717,120.9150,2.3591
4.2120,0.1060,38.1600,0.3484,-0.3477,1.2257,120.9123,0.9123,120.9580,2.3161
4.2140,0.1070,38.5200,0.3484,-0.3472,1.2251,120.9528,0.9528,121.0011,2.2730
4.2160,0.1080,38.8800,0.3484,-0.3468,1.2245,120.9936,0.9936,121.0443,2.2298
4.2180,0.1090,39.2400,0.3484,-0.3464,1.2240,121.0348,1.0348,121.0879,2.1862
4.2200,0.1100,39.6000,0.3484,-0.3459,1.2234,121.0764,1.0764,121.1320,2.1421
4.2220,0.1110,39.9600,0.3484,-0.3455,1.2228,121.1188,1.1188,121.1768,2.0973
4.2240,0.1120,40.3200,0.3484,-0.3450,1.2222,121.1620,1.1620,121.2224,2.0517
4.2260,0.1130,40.6800,0.3483,-0.3446,1.2216,121.2047,1.2047,121.2675,2.0066
4.2280,0.1140,41.0400,0.3483,-0.3441,1.2211,121.2472,1.2472,121.3124,1.9617
4.2300,0.1150,41.4000,0.3483,-0.3437,1.2205,121.2897,1.2897,121.3573,1.9168
4.2320,0.1160,41.7600,0.3483,-0.3432,1.2199,121.3322,1.3322,121.4022,1.8719
4.2340,0.1170,42.1200,0.3483,-0.3428,1.2194,121.3751,1.3751,121.4475,1.8266
4.2360,0.1180,42.4800,0.3483,-0.3423,1.2188,121.4184,1.4184,121.4932,1.7809
4.2380,0.1190,42.8400,0.3483,-0.3419,1.2182,121.4610,1.4610,121.5381,1.7360
4.2400,0.1200,43.2000,0.3483,-0.3414,1.2177,121.5030,1.5030,121.5825,1.6916
4.2420,0.1210,43.5600,0.3483,-0.3409,1.2171,121.5446,1.5446,121.6265,1.6476
4.2440,0.1220,43.9200,0.3483,-0.3404,1.2166,121.5861,1.5861,121.6703,1.6038
4.2460,0.1230,44.2800,0.3483,-0.3400,1.2160,121.6276,1.6276,121.7142,1.5599
4.2480,0.1240,44.6400,0.3483,-0.3395,1.2155,121.6693,1.6693,121.7582,1.5159
4.2500,0.1250,45.0000,0.3483,-0.3390,1.2150,121.7100,1.7100,121.8013,1.4728
4.2520,0.1260,45.3600,0.3483,-0.3385,1.2144,121.7499,1.7499,121.8436,1.4305
4.2540,0.1270,45.7200,0.3482,-0.3380,1.2139,121.7893,1.7893,121.8853,1.3888
4.2560,0.1280,46.0800,0.3482,-0.3375,1.2134,121.8284,1.8284,121.9267,1.3474
4.2580,0.1290,46.4400,0.3482,-0.3370,1.2128,121.8673,1.8673,121.9679,1.3062
4.2600,0.1300,46.8000,0.3482,-0.3365,1.2123,121.9049,1.9049,122.0078,1.2663
4.2620,0.1310,47.1600,0.3482,-0.3360,1.2118,121.9414,1.9414,122.0467,1.2274
4.2640,0.1320,47.5200,0.3482,-0.3355,1.2113,121.9772,1.9772,122.0848,1.1893
4.2660,0.1330,47.8800,0.3482,-0.3350,1.2108,122.0123,2.0123,122.1223,1.1518
4.2680,0.1340,48.2400,0.3482,-0.3345,1.2103,122.0471,2.0471,122.1594,1.1147
4.2700,0.1350,48.6000,0.3482,-0.3340,1.2098,122.0818,2.0818,122.1963,1.0778
4.2720,0.1360,48.9600,0.3482,-0.3334,1.2093,122.1151,2.1151,122.2320,1.0421
4.2740,0.1370,49.3200,0.3482,-0.3329,1.2088,122.1474,2.1474,122.2666,1.0075
4.2760,0.1380,49.6800,0.3482,-0.3324,1.2083,122.1789,2.1789,122.3004,0.9737
4.2780,0.1390,50.0400,0.3482,-0.3318,1.2078,122.2098,2.2098,122.3336,0.9405
4.2800,0.1400,50.4000,0.3482,-0.3313,1.2073,122.2403,2.2403,122.3664,0.9077
4.2820,0.1410,50.7600,0.3482,-0.3307,1.2068,122.2707,2.2707,122.3991,0.8750
4.2840,0.1420,51.1200,0.3482,-0.3302,1.2063,122.2998,2.2998,122.4305,0.8436
4.2860,0.1430,51.4800,0.3481,-0.3296,1.2058,122.3279,2.3279,122.4609,0.8132
4.2880,0.1440,51.8400,0.3481,-0.3291,1.2054,122.3553,2.3553,122.4905,0.7836
4.2900,0.1450,52.2000,0.3481,-0.3285,1.2049,122.3820,2.3820,122.5196,0.7545
4.2920,0.1460,52.5600,0.3481,-0.3280,1.2044,122.4085,2.4085,122.5483,0.7258
4.2940,0.1470,52.9200,0.3481,-0.3274,1.2040,122.4348,2.4348,122.5769,0.6972
4.2960,0.1480,53.2800,0.3481,-0.3268,1.2035,122.4599,2.4599,122.6043,0.6698
4.2980,0.1490,53.6400,0.3481,-0.3263,1.2031,122.4841,2.4841,122.6307,0.6434
4.3000,0.1500,54.0000,0.3481,-0.3257,1.2026,122.5075,2.5075,122.6564,0.6178
4.3020,0.1510,54.3600,0.3481,-0.3251,1.2022,122.5304,2.5304,122.6815,0.5926
4.3040,0.1520,54.7200,0.3481,-0.3245,1.2017,122.5530,2.5530,122.7064,0.5677
4.3060,0.1530,55.0800,0.3481,-0.3239,1.2013,122.5756,2.5756,122.7312,0.5429
4.3080,0.1540,55.4400,0.3481,-0.3233,1.2008,122.5970,2.5970,122.7549,0.5192
4.3100,0.1550,55.8000,0.3481,-0.3227,1.2004,122.6175,2.6175,122.7776,0.4965
