# t,phase,ang_deg,x,y,z,dist_to_ideal_mm,radial_err_ideal_mm,dist_to_fit_mm,radial_err_fit_mm
5.6600,0.8300,298.8000,0.3483,0.3114,1.1930,123.0691,3.0691,123.4257,0.2695
5.6620,0.8310,299.1600,0.3483,0.3121,1.1934,123.0667,3.0667,123.4244,0.2682
5.6640,0.8320,299.5200,0.3483,0.3128,1.1937,123.0646,3.0646,123.4234,0.2672
5.6660,0.8330,299.8800,0.3483,0.3134,1.1941,123.0630,3.0630,123.4229,0.2667
5.6680,0.8340,300.2400,0.3483,0.3141,1.1945,123.0608,3.0608,123.4218,0.2655
5.6700,0.8350,300.6000,0.3483,0.3148,1.1949,123.0583,3.0583,123.4203,0.2641
5.6720,0.8360,300.9600,0.3483,0.3154,1.1953,123.0557,3.0557,123.4188,0.2625
5.6740,0.8370,301.3200,0.3483,0.3161,1.1957,123.0532,3.0532,123.4173,0.2611
5.6760,0.8380,301.6800,0.3483,0.3168,1.1961,123.0511,3.0511,123.4161,0.2599
5.6780,0.8390,302.0400,0.3483,0.3174,1.1965,123.0494,3.0494,123.4155,0.2593
5.6800,0.8400,302.4000,0.3483,0.3181,1.1969,123.0472,3.0472,123.4143,0.2580
5.6820,0.8410,302.7600,0.3483,0.3187,1.1973,123.0447,3.0447,123.4127,0.2565
5.6840,0.8420,303.1200,0.3483,0.3194,1.1977,123.0421,3.0421,123.4111,0.2549
5.6860,0.8430,303.4800,0.3483,0.3200,1.1981,123.0396,3.0396,123.4096,0.2533
5.6880,0.8440,303.8400,0.3483,0.3207,1.1985,123.0375,3.0375,123.4084,0.2521
5.6900,0.8450,304.2000,0.3483,0.3213,1.1989,123.0359,3.0359,123.4077,0.2515
5.6920,0.8460,304.5600,0.3483,0.3219,1.1994,123.0338,3.0338,123.4064,0.2502
5.6940,0.8470,304.9200,0.3483,0.3226,1.1998,123.0314,3.0314,123.4049,0.2487
5.6960,0.8480,305.2800,0.3483,0.3232,1.2002,123.0289,3.0289,123.4033,0.2470
5.6980,0.8490,305.6400,0.3483,0.3238,1.2007,123.0265,3.0265,123.4018,0.2455
5.7000,0.8500,306.0000,0.3483,0.3245,1.2011,123.0245,3.0245,123.4006,0.2444
5.7020,0.8510,306.3600,0.3483,0.3251,1.2016,123.0218,3.0218,123.3987,0.2425
5.7040,0.8520,306.7200,0.3483,0.3257,1.2020,123.0186,3.0186,123.3963,0.2401
5.7060,0.8530,307.0800,0.3483,0.3263,1.2025,123.0152,3.0152,123.3937,0.2375
5.7080,0.8540,307.4400,0.3483,0.3270,1.2029,123.0118,3.0118,123.3911,0.2349
5.7100,0.8550,307.8000,0.3483,0.3276,1.2034,123.0087,3.0087,123.3887,0.2325
5.7120,0.8560,308.1600,0.3483,0.3282,1.2038,123.0060,3.0060,123.3868,0.2305
5.7140,0.8570,308.5200,0.3483,0.3288,1.2043,123.0026,3.0026,123.3841,0.2279
5.7160,0.8580,308.8800,0.3483,0.3294,1.2048,122.9988,2.9988,123.3811,0.2249
5.7180,0.8590,309.2400,0.3483,0.3300,1.2053,122.9949,2.9949,123.3779,0.2216
5.7200,0.8600,309.6000,0.3483,0.3306,1.2058,122.9910,2.9910,123.3747,0.2185
5.7220,0.8610,309.9600,0.3483,0.3312,1.2062,122.9875,2.9875,123.3718,0.2156
5.7240,0.8620,310.3200,0.3483,0.3318,1.2067,122.9844,2.9844,123.3694,0.2132
5.7260,0.8630,310.6800,0.3483,0.3324,1.2072,122.9807,2.9807,123.3664,0.2101
5.7280,0.8640,311.0400,0.3483,0.3330,1.2077,122.9767,2.9767,123.3629,0.2067
5.7300,0.8650,311.4000,0.3483,0.3335,1.2082,122.9725,2.9725,123.3594,0.2032
5.7320,0.8660,311.7600,0.3483,0.3341,1.2087,122.9685,2.9685,123.3560,0.1998
5.7340,0.8670,312.1200,0.3483,0.3347,1.2092,122.9648,2.9648,123.3529,0.1966
5.7360,0.8680,312.4800,0.3483,0.3353,1.2098,122.9616,2.9616,123.3503,0.1940
5.7380,0.8690,312.8400,0.3483,0.3358,1.2103,122.9579,2.9579,123.3471,0.1909
5.7400,0.8700,313.2000,0.3483,0.3364,1.2108,122.9538,2.9538,123.3435,0.1873
5.7420,0.8710,313.5600,0.3483,0.3370,1.2113,122.9496,2.9496,123.3399,0.1837
5.7440,0.8720,313.9200,0.3483,0.3375,1.2118,122.9456,2.9456,123.3364,0.1802
5.7460,0.8730,314.2800,0.3483,0.3381,1.2124,122.9420,2.9420,123.3332,0.1770
5.7480,0.8740,314.6400,0.3483,0.3386,1.2129,122.9389,2.9389,123.3306,0.1744
5.7500,0.8750,315.0000,0.3483,0.3392,1.2134,122.9353,2.9353,123.3275,0.1712
5.7520,0.8760,315.3600,0.3483,0.3397,1.2140,122.9313,2.9313,123.3240,0.1677
5.7540,0.8770,315.7200,0.3483,0.3403,1.2145,122.9273,2.9273,123.3204,0.1641
5.7560,0.8780,316.0800,0.3483,0.3408,1.2151,122.9234,2.9234,123.3169,0.1607
5.7580,0.8790,316.4400,0.3483,0.3414,1.2156,122.9200,2.9200,123.3139,0.1576
5.7600,0.8800,316.8000,0.3483,0.3419,1.2162,122.9158,2.9158,123.3100,0.1538
5.7620,0.8810,317.1600,0.3483,0.3424,1.2167,122.9111,2.9111,123.3057,0.1495
5.7640,0.8820,317.5200,0.3483,0.3429,1.2173,122.9062,2.9062,123.3012,0.1449
5.7660,0.8830,317.8800,0.3483,0.3435,1.2179,122.9013,2.9013,123.2966,0.1404
5.7680,0.8840,318.2400,0.3483,0.3440,1.2184,122.8967,2.8967,123.2924,0.1362
